State,Year,Quarter,Pincodes,Transcation_Count,Transcation_Amount
haryana,2021,1,122006,4132251,6151670724.079081
haryana,2021,1,121004,3059147,5144005309.059652
haryana,2021,1,122002,2906323,3010145443.6006365
haryana,2021,1,121003,2477817,3588296954.9753823
haryana,2021,1,131001,2348900,5452061577.840082
haryana,2021,1,122051,2288699,2478450893.984387
haryana,2021,1,121002,2134162,3877830476.041177
haryana,2021,1,122004,2040904,2329110399.0921006
haryana,2021,1,121001,2038073,3551904219.5367737
haryana,2021,2,122006,4878161,7207055202.820196
haryana,2021,2,122001,4510890,5990609149.360931
haryana,2021,2,121004,3536549,5951646115.000153
haryana,2021,2,131001,3226708,7142977788.24599
haryana,2021,2,132103,2964087,6591490589.111272
haryana,2021,2,121003,2729292,3870478646.555489
haryana,2021,2,121002,2541633,4653748858.8404045
haryana,2021,2,122002,2505416,2621052083.8195753
haryana,2021,2,121102,2504049,4742370912.036514
haryana,2021,2,122051,2397445,2354510241.669946
haryana,2021,3,122006,7079111,10108307756.719585
haryana,2021,3,122001,6524981,8208514096.35167
haryana,2021,3,121004,4619156,7214596983.5858555
haryana,2021,3,122002,4074015,4174634956.2762547
haryana,2021,3,131001,3824548,7592853759.9011755
haryana,2021,3,132103,3807660,7722135884.656666
haryana,2021,3,121002,3597233,6542235321.477936
haryana,2021,3,121003,3532991,4834797646.706048
haryana,2021,3,122051,3316258,3173407234.1611395
haryana,2021,3,122004,3271428,3239557328.444209
haryana,2021,4,122006,8243097,12446013625.324087
haryana,2021,4,122001,7654460,10006718311.566921
haryana,2021,4,121004,5636431,9216385931.59724
haryana,2021,4,122002,5095560,5436208624.384323
haryana,2021,4,132103,4535161,9837178139.119781
haryana,2021,4,131001,4476485,9400470033.415104
haryana,2021,4,121002,4231254,8127531272.098031
haryana,2021,4,121003,4230317,6034510670.847743
haryana,2021,4,121102,3930826,7117844489.156973
haryana,2021,4,122004,3857198,3979661447.5418015
haryana,2022,1,122006,9497946,14052592432.141745
haryana,2022,1,122001,8481038,11065424794.683146
haryana,2022,1,121004,6413395,10327200068.107296
haryana,2022,1,132103,5895774,11868051900.843742
haryana,2022,1,122002,5481562,5941559633.393696
haryana,2022,1,131001,4815373,9722356550.274738
haryana,2022,1,121002,4722543,9322378335.1689
haryana,2022,1,121003,4703756,6681893708.489748
haryana,2022,1,122004,4470641,4593483267.675021
haryana,2022,1,121102,4397860,7851533169.698815
haryana,2022,2,122006,11491350,16033485783.78646
haryana,2022,2,122001,10746148,13340124680.33358
haryana,2022,2,121004,7541491,11635177821.64284
haryana,2022,2,122002,7526684,7647480688.930363
haryana,2022,2,132103,6745204,12816736357.27605
haryana,2022,2,131001,6009247,11460764747.702406
haryana,2022,2,121002,5591996,10542237339.944075
haryana,2022,2,121003,5492258,7581776677.968283
haryana,2022,2,122004,5362365,5206030457.728907
haryana,2022,2,124001,5115219,10455337928.87967
haryana,2022,3,122006,14938659,21582716225.76088
haryana,2022,3,122001,11374422,13541621759.887472
haryana,2022,3,132103,9376357,16261252851.959072
haryana,2022,3,131001,9041722,15566507436.869112
haryana,2022,3,122002,8007122,8028492850.374751
haryana,2022,3,121004,7911550,11525725718.216959
haryana,2022,3,125001,7377226,12776861548.480118
haryana,2022,3,121102,6254963,10107177216.957026
haryana,2022,3,124001,6112872,11221511162.747232
haryana,2022,3,121002,5709734,9104449464.479698
haryana,2022,4,122006,15996511,23272769045.48967
haryana,2022,4,122001,12025123,14478193028.737059
haryana,2022,4,124001,11388444,20420082342.96588
haryana,2022,4,131001,10902442,19735294351.817028
haryana,2022,4,125001,9588910,17247896358.51129
haryana,2022,4,122002,8447312,8583794406.001563
haryana,2022,4,132001,8437665,15318137190.304121
haryana,2022,4,121004,8395551,12517719769.30899
haryana,2022,4,121102,8058491,13028821224.016903
haryana,2022,4,132103,7470318,14211929063.205795
himachal-pradesh,2018,1,173205,50457,58954553.080766425
himachal-pradesh,2018,1,176323,28116,47548740.81338847
himachal-pradesh,2018,1,174101,23993,26853915.092015706
himachal-pradesh,2018,1,174303,19122,27437635.57423534
himachal-pradesh,2018,1,173025,16138,22465216.713972166
himachal-pradesh,2018,1,176001,11862,21124669.109688446
himachal-pradesh,2018,1,171001,10889,19849917.41837506
himachal-pradesh,2018,1,173212,8316,12272135.145517696
himachal-pradesh,2018,1,175001,7751,7518183.03490364
himachal-pradesh,2018,1,177005,7409,6748703.7576809535
himachal-pradesh,2018,2,173205,67411,96135650.11659741
himachal-pradesh,2018,2,176323,34505,79112116.74498324
himachal-pradesh,2018,2,174101,31810,48473807.85677731
himachal-pradesh,2018,2,174303,23860,40297176.586473666
himachal-pradesh,2018,2,173025,23551,42091803.8627669
himachal-pradesh,2018,2,176001,16699,30651610.963755213
himachal-pradesh,2018,2,171001,15002,34514288.85622554
himachal-pradesh,2018,2,175131,14062,42991424.961770326
himachal-pradesh,2018,2,173212,12971,25578875.80878989
himachal-pradesh,2018,2,173030,9832,12429115.72769515
himachal-pradesh,2018,3,173205,95087,136461395.92778862
himachal-pradesh,2018,3,174101,41377,69275414.61089885
himachal-pradesh,2018,3,174303,37218,79325253.9658385
himachal-pradesh,2018,3,173025,35054,64196379.89609783
himachal-pradesh,2018,3,176001,20730,42704498.14961146
himachal-pradesh,2018,3,173030,19975,22858486.983047362
himachal-pradesh,2018,3,171001,19667,46565083.69183657
himachal-pradesh,2018,3,173212,16604,36836443.968154006
himachal-pradesh,2018,3,176323,16524,120793175.75823024
himachal-pradesh,2018,3,177005,15321,14487357.030578952
himachal-pradesh,2018,4,173205,149125,214537044.31729394
himachal-pradesh,2018,4,174101,67908,115571336.77782552
himachal-pradesh,2018,4,173025,56005,97708257.58741698
himachal-pradesh,2018,4,174303,49540,115217697.04853112
himachal-pradesh,2018,4,171001,28323,78358285.27627262
himachal-pradesh,2018,4,176001,27736,59387915.53495459
himachal-pradesh,2018,4,173212,26700,55364271.54620983
himachal-pradesh,2018,4,176323,23029,50390957.65871303
himachal-pradesh,2018,4,173030,21100,31877026.642960742
himachal-pradesh,2018,4,173220,17616,24938842.946540266
himachal-pradesh,2019,1,173205,303803,286463248.34363383
himachal-pradesh,2019,1,171001,195883,374976855.7078719
himachal-pradesh,2019,1,174101,123799,147545137.23044026
himachal-pradesh,2019,1,173025,74611,111629796.33788322
himachal-pradesh,2019,1,176323,55205,69978229.84156093
himachal-pradesh,2019,1,174303,53301,96603744.8893585
himachal-pradesh,2019,1,175001,45323,81633187.20018888
himachal-pradesh,2019,1,173030,43744,43888475.6681822
himachal-pradesh,2019,1,173212,39751,68576012.76573476
himachal-pradesh,2019,1,176001,38942,73996894.16606511
himachal-pradesh,2019,2,171001,601958,1240952784.1484268
himachal-pradesh,2019,2,173205,201216,269484882.070194
himachal-pradesh,2019,2,175001,109216,209713438.89865682
himachal-pradesh,2019,2,174101,88463,153751367.54986086
himachal-pradesh,2019,2,173212,52208,102404739.35571423
himachal-pradesh,2019,2,177001,46283,99159035.60852855
himachal-pradesh,2019,2,173025,45328,87288933.03207737
himachal-pradesh,2019,2,175131,45240,139927670.82255486
himachal-pradesh,2019,2,176001,44908,90993766.8502137
himachal-pradesh,2019,2,173030,25921,37447525.69187294
himachal-pradesh,2019,3,171001,418230,1383190523.8901672
himachal-pradesh,2019,3,173205,221062,314555850.88550353
himachal-pradesh,2019,3,174101,103786,175764252.28338027
himachal-pradesh,2019,3,175001,84465,242309410.3934193
himachal-pradesh,2019,3,173212,58925,124466121.34107587
himachal-pradesh,2019,3,173025,57215,105359646.96592219
himachal-pradesh,2019,3,177005,46521,27138701.08362629
himachal-pradesh,2019,3,177001,42631,106954993.74463357
himachal-pradesh,2019,3,176001,41789,104622488.24898227
himachal-pradesh,2019,3,175131,39283,87769328.81926286
himachal-pradesh,2019,4,171001,512584,1677312305.817284
himachal-pradesh,2019,4,173205,268652,392453029.9671198
himachal-pradesh,2019,4,174101,127476,222089581.3778806
himachal-pradesh,2019,4,175001,102183,288303594.1682798
himachal-pradesh,2019,4,171003,80497,216875085.7741524
himachal-pradesh,2019,4,173212,75663,157060348.6670912
himachal-pradesh,2019,4,177001,73796,176918779.25441986
himachal-pradesh,2019,4,173025,69647,129758382.12041324
himachal-pradesh,2019,4,175131,65988,155432398.8692294
himachal-pradesh,2019,4,177005,57146,27836817.123238977
himachal-pradesh,2020,1,171003,720359,2061228894.0105908
himachal-pradesh,2020,1,173205,314715,426369564.67411375
himachal-pradesh,2020,1,174101,151372,242482216.53884515
himachal-pradesh,2020,1,173212,105295,214499346.13043648
himachal-pradesh,2020,1,173025,85924,150632781.66981503
himachal-pradesh,2020,1,175131,81806,173865536.27759966
himachal-pradesh,2020,1,175001,73343,156927017.7958505
himachal-pradesh,2020,1,177005,63522,34859055.897049464
himachal-pradesh,2020,1,171001,61878,118195354.42646721
himachal-pradesh,2020,1,176061,39474,72280166.44577055
himachal-pradesh,2020,2,171003,638897,1987213685.729451
himachal-pradesh,2020,2,173205,315778,393646876.77653795
himachal-pradesh,2020,2,174101,164472,259896888.92321798
himachal-pradesh,2020,2,173025,97284,159845071.52432945
himachal-pradesh,2020,2,175001,77632,187873703.76896214
himachal-pradesh,2020,2,173212,64066,120188869.47630209
himachal-pradesh,2020,2,176061,46869,82671386.8271485
himachal-pradesh,2020,2,171001,45028,87826384.31774105
himachal-pradesh,2020,2,173001,43276,67655062.68229793
himachal-pradesh,2020,2,172001,43264,87374983.32677233
himachal-pradesh,2020,3,171003,700705,2103715013.4332604
himachal-pradesh,2020,3,173205,415229,558025818.3106985
himachal-pradesh,2020,3,174101,209045,388452345.69977254
himachal-pradesh,2020,3,173025,120582,230949260.98187512
himachal-pradesh,2020,3,173212,81253,172611226.29322556
himachal-pradesh,2020,3,177220,68486,179065664.16163582
himachal-pradesh,2020,3,171001,68284,143680524.10447174
himachal-pradesh,2020,3,177001,67009,145135056.5015918
himachal-pradesh,2020,3,175001,65357,144211038.33556622
himachal-pradesh,2020,3,176061,57183,101668754.6571264
himachal-pradesh,2020,4,171003,696682,1926017209.2458954
himachal-pradesh,2020,4,173205,604124,815257737.699218
himachal-pradesh,2020,4,174101,281400,521636954.98355603
himachal-pradesh,2020,4,173025,167673,327099653.61760587
himachal-pradesh,2020,4,175131,132188,313677442.59507066
himachal-pradesh,2020,4,173212,113161,217325208.70686644
himachal-pradesh,2020,4,171001,108206,229562737.34266132
himachal-pradesh,2020,4,177001,85380,181093354.49654683
himachal-pradesh,2020,4,175001,80698,176337122.58752257
himachal-pradesh,2020,4,176061,78525,150352983.7365786
himachal-pradesh,2021,1,171003,1159901,2164436964.996763
himachal-pradesh,2021,1,173205,619267,821223440.7749588
himachal-pradesh,2021,1,174101,274339,516424443.2481361
himachal-pradesh,2021,1,175131,215773,534765149.0471176
himachal-pradesh,2021,1,173025,185062,344461015.7285789
himachal-pradesh,2021,1,177220,149733,299025321.8630981
himachal-pradesh,2021,1,173212,116376,209461675.08097655
himachal-pradesh,2021,1,171001,113805,240217830.57616025
himachal-pradesh,2021,1,177001,104364,189739039.99627146
himachal-pradesh,2021,1,175001,95196,187138431.74028426
himachal-pradesh,2021,2,171003,1631599,2778990707.677697
himachal-pradesh,2021,2,173205,736032,910208843.8697324
himachal-pradesh,2021,2,174101,320986,582835727.47161
himachal-pradesh,2021,2,173025,231797,390941863.8401969
himachal-pradesh,2021,2,177220,207149,389512019.0166289
himachal-pradesh,2021,2,175131,131245,268858354.18257976
himachal-pradesh,2021,2,177001,128227,229771646.88528594
himachal-pradesh,2021,2,173212,127967,231574649.3579095
himachal-pradesh,2021,2,175001,108761,204972266.22850466
himachal-pradesh,2021,2,171001,105922,203829155.67179704
himachal-pradesh,2021,3,171003,2329788,3893910514.6489954
himachal-pradesh,2021,3,173205,994540,1121847281.0466993
himachal-pradesh,2021,3,174101,401342,683288037.5044987
himachal-pradesh,2021,3,173025,293791,467430517.77712643
himachal-pradesh,2021,3,177220,287405,512908587.20985425
himachal-pradesh,2021,3,175131,240811,536434497.47621524
himachal-pradesh,2021,3,177001,181081,309793725.83222574
himachal-pradesh,2021,3,173212,176958,318514769.3581375
himachal-pradesh,2021,3,171001,162871,309873878.69115025
himachal-pradesh,2021,3,175001,144549,269076387.1761673
himachal-pradesh,2021,4,171003,2717639,4677725002.690226
himachal-pradesh,2021,4,173205,1210279,1328061490.4390228
himachal-pradesh,2021,4,174101,488964,806786602.1396236
himachal-pradesh,2021,4,175131,460060,1003934777.2454858
himachal-pradesh,2021,4,177220,419903,768499250.0238891
himachal-pradesh,2021,4,173025,365982,595463485.4161507
himachal-pradesh,2021,4,173212,223910,364770352.5385426
himachal-pradesh,2021,4,171001,208058,408166044.38035905
himachal-pradesh,2021,4,177001,169751,306718950.1922755
himachal-pradesh,2021,4,176215,164961,240181327.55267358
himachal-pradesh,2022,1,171003,3190535,5016030006.84719
himachal-pradesh,2022,1,173205,1413386,1446816728.975519
himachal-pradesh,2022,1,174101,568743,866086052.0320439
himachal-pradesh,2022,1,175131,473722,983920226.8787673
himachal-pradesh,2022,1,177220,470845,805620902.047562
himachal-pradesh,2022,1,173025,427564,670592332.0501437
himachal-pradesh,2022,1,173212,232862,370332616.4354911
himachal-pradesh,2022,1,171001,211977,384014660.8346852
himachal-pradesh,2022,1,176215,171381,245490508.25976694
himachal-pradesh,2022,1,177001,167835,277476740.9231009
himachal-pradesh,2022,2,171003,4169488,6351783570.311645
himachal-pradesh,2022,2,173205,1736602,1572502662.5622573
himachal-pradesh,2022,2,175131,750048,1695084975.5552914
himachal-pradesh,2022,2,174101,708286,983933181.3580412
himachal-pradesh,2022,2,177220,638094,1032033845.9740778
himachal-pradesh,2022,2,173025,514165,745907120.5749362
himachal-pradesh,2022,2,173212,320140,453387187.5338639
himachal-pradesh,2022,2,171001,290490,497720594.57635784
himachal-pradesh,2022,2,177001,262639,418596333.35632646
himachal-pradesh,2022,2,176215,230338,320168187.4027845
himachal-pradesh,2022,3,171003,7107267,9831616933.274183
himachal-pradesh,2022,3,173205,1854890,1640996290.2671494
himachal-pradesh,2022,3,174101,729161,946965866.4571412
himachal-pradesh,2022,3,173025,541490,739739737.0435636
himachal-pradesh,2022,3,175001,461113,671601651.7150689
himachal-pradesh,2022,3,173212,444046,652066582.5336627
himachal-pradesh,2022,3,174005,395220,510809104.58266944
himachal-pradesh,2022,3,176323,391625,502430103.270708
himachal-pradesh,2022,3,175131,385700,709339306.5647655
himachal-pradesh,2022,3,176038,385068,539724042.6283058
himachal-pradesh,2022,4,171003,7746053,10862367108.855297
himachal-pradesh,2022,4,173205,2079358,1810940908.1482234
himachal-pradesh,2022,4,176038,1347270,1910146201.5479293
himachal-pradesh,2022,4,174101,810320,1016982416.59002
himachal-pradesh,2022,4,175131,731108,1336805343.3621159
himachal-pradesh,2022,4,175001,609639,856535637.3822807
himachal-pradesh,2022,4,173025,609183,811631127.6624373
himachal-pradesh,2022,4,175101,557239,767989365.2420218
himachal-pradesh,2022,4,173212,425394,582466940.9011368
himachal-pradesh,2022,4,177001,406943,593040087.5602877
jammu-&-kashmir,2018,1,185102,395605,503567409.6610012
jammu-&-kashmir,2018,1,193201,33968,11301622.290505948
jammu-&-kashmir,2018,1,193501,24084,5034492.397279434
jammu-&-kashmir,2018,1,192201,20747,6413089.7229256295
jammu-&-kashmir,2018,1,193411,15068,2451862.6852536295
jammu-&-kashmir,2018,1,192231,14347,5520101.974394096
jammu-&-kashmir,2018,1,193502,12471,4497807.709104408
jammu-&-kashmir,2018,1,193121,12413,8824586.014065064
jammu-&-kashmir,2018,1,180001,12322,13312804.06375308
jammu-&-kashmir,2018,1,191111,12239,6335074.219543231
jammu-&-kashmir,2018,2,185102,884352,1613618285.0921721
jammu-&-kashmir,2018,2,193201,69507,22897627.597826526
jammu-&-kashmir,2018,2,193121,46471,21975309.55657
jammu-&-kashmir,2018,2,193501,40579,11778024.38557192
jammu-&-kashmir,2018,2,191111,27686,13654492.261395518
jammu-&-kashmir,2018,2,193502,19367,11423662.932068914
jammu-&-kashmir,2018,2,192231,18472,9342995.671088854
jammu-&-kashmir,2018,2,193401,18168,7404778.507605169
jammu-&-kashmir,2018,2,190002,17682,28400289.65809415
jammu-&-kashmir,2018,2,191131,15890,4737527.134788364
jammu-&-kashmir,2018,3,185102,1177035,2060010090.0814018
jammu-&-kashmir,2018,3,193201,102540,61415499.14843018
jammu-&-kashmir,2018,3,193501,62453,31246735.569778584
jammu-&-kashmir,2018,3,193121,61015,49955697.06239569
jammu-&-kashmir,2018,3,190011,39127,24180359.167831097
jammu-&-kashmir,2018,3,191131,29625,13873666.399701934
jammu-&-kashmir,2018,3,191111,25734,27096630.835424874
jammu-&-kashmir,2018,3,192301,25505,25243354.486266494
jammu-&-kashmir,2018,3,190002,23857,40365102.420164675
jammu-&-kashmir,2018,3,193502,22666,25199939.203971323
jammu-&-kashmir,2018,4,185102,1624075,2932507535.124842
jammu-&-kashmir,2018,4,190011,32672,18623593.95448696
jammu-&-kashmir,2018,4,192201,31198,19115138.195099093
jammu-&-kashmir,2018,4,193121,29674,47067881.92785947
