State,Year,Quarter,Pincode,No_of_Regusers
gujarat,2022,4,382345,172424
haryana,2018,1,122001,82656
haryana,2018,1,121004,52178
haryana,2018,1,121003,48088
haryana,2018,1,122002,42709
haryana,2018,1,122006,42454
haryana,2018,1,121001,42239
haryana,2018,1,124001,36966
haryana,2018,1,123401,34462
haryana,2018,1,122051,33437
haryana,2018,1,132001,31575
haryana,2018,2,122001,107275
haryana,2018,2,121004,69412
haryana,2018,2,121003,63458
haryana,2018,2,121001,56154
haryana,2018,2,122002,55528
haryana,2018,2,122006,54489
haryana,2018,2,124001,48721
haryana,2018,2,123401,44946
haryana,2018,2,122051,44764
haryana,2018,2,132001,41673
haryana,2018,3,122001,130847
haryana,2018,3,121004,86428
haryana,2018,3,121003,78699
haryana,2018,3,121001,71428
haryana,2018,3,122002,68873
haryana,2018,3,122006,67331
haryana,2018,3,124001,59016
haryana,2018,3,123401,54477
haryana,2018,3,122051,54363
haryana,2018,3,132001,50845
haryana,2018,4,122001,163556
haryana,2018,4,121004,117034
haryana,2018,4,121003,103920
haryana,2018,4,121001,101287
haryana,2018,4,122002,86547
haryana,2018,4,122006,85334
haryana,2018,4,124001,71218
haryana,2018,4,122051,67543
haryana,2018,4,123401,67235
haryana,2018,4,122004,64480
haryana,2019,1,122001,194366
haryana,2019,1,121004,144318
haryana,2019,1,121003,125626
haryana,2019,1,121001,122040
haryana,2019,1,122002,102287
haryana,2019,1,122006,101815
haryana,2019,1,124001,83228
haryana,2019,1,122051,81253
haryana,2019,1,121102,80409
haryana,2019,1,123401,80255
haryana,2019,2,122001,217913
haryana,2019,2,121004,164350
haryana,2019,2,121003,141046
haryana,2019,2,121001,138083
haryana,2019,2,122002,115060
haryana,2019,2,122006,114395
haryana,2019,2,124001,94885
haryana,2019,2,121102,93648
haryana,2019,2,123401,92297
haryana,2019,2,122051,90453
haryana,2019,3,122001,239679
haryana,2019,3,121004,182786
haryana,2019,3,121003,155581
haryana,2019,3,121001,152399
haryana,2019,3,122002,126886
haryana,2019,3,122006,126740
haryana,2019,3,121102,106171
haryana,2019,3,124001,105974
haryana,2019,3,123401,103749
haryana,2019,3,122004,99827
haryana,2019,4,122001,258880
haryana,2019,4,121004,201072
haryana,2019,4,121003,169105
haryana,2019,4,121001,164555
haryana,2019,4,122006,137295
haryana,2019,4,122002,136781
haryana,2019,4,121102,117172
haryana,2019,4,124001,115727
haryana,2019,4,123401,113575
haryana,2019,4,122004,109845
haryana,2020,1,122001,277400
haryana,2020,1,121004,220431
haryana,2020,1,121003,183564
haryana,2020,1,121001,177159
haryana,2020,1,122006,147672
haryana,2020,1,122002,146453
haryana,2020,1,121102,129418
haryana,2020,1,124001,126121
haryana,2020,1,123401,124071
haryana,2020,1,122004,120068
haryana,2020,2,122001,293479
haryana,2020,2,121004,239658
haryana,2020,2,121003,198248
haryana,2020,2,121001,190142
haryana,2020,2,122006,157703
haryana,2020,2,122002,154797
haryana,2020,2,121102,142490
haryana,2020,2,124001,136592
haryana,2020,2,123401,135535
haryana,2020,2,122004,127957
haryana,2020,3,122001,314031
haryana,2020,3,121004,261230
haryana,2020,3,121003,214022
haryana,2020,3,121001,205343
haryana,2020,3,122006,170596
haryana,2020,3,122002,165039
haryana,2020,3,121102,155722
haryana,2020,3,124001,149067
haryana,2020,3,123401,148188
haryana,2020,3,122004,138271
haryana,2020,4,122001,336803
haryana,2020,4,121004,283882
haryana,2020,4,121003,230786
haryana,2020,4,121001,221002
haryana,2020,4,122006,184356
haryana,2020,4,122002,176881
haryana,2020,4,121102,169232
haryana,2020,4,124001,161912
haryana,2020,4,123401,160526
haryana,2020,4,122004,150225
haryana,2021,1,122001,361360
haryana,2021,1,121004,306230
haryana,2021,1,121003,247955
haryana,2021,1,121001,237542
haryana,2021,1,122006,198022
haryana,2021,1,122002,189395
haryana,2021,1,121102,182342
haryana,2021,1,124001,173733
haryana,2021,1,123401,172665
haryana,2021,1,122004,162301
haryana,2021,2,122001,385555
haryana,2021,2,121004,328000
haryana,2021,2,121003,264861
haryana,2021,2,121001,254045
haryana,2021,2,122006,211281
haryana,2021,2,122002,201795
haryana,2021,2,121102,195621
haryana,2021,2,124001,186059
haryana,2021,2,123401,184718
haryana,2021,2,122004,173740
haryana,2021,3,122001,412737
haryana,2021,3,121004,352312
haryana,2021,3,121003,284042
haryana,2021,3,121001,272333
haryana,2021,3,122006,226097
haryana,2021,3,122002,215608
haryana,2021,3,121102,210637
haryana,2021,3,124001,199561
haryana,2021,3,123401,198439
haryana,2021,3,122004,186579
haryana,2021,4,122001,440178
haryana,2021,4,121004,376910
haryana,2021,4,121003,303566
haryana,2021,4,121001,290827
haryana,2021,4,122006,241050
haryana,2021,4,122002,229524
haryana,2021,4,121102,225645
haryana,2021,4,124001,213051
haryana,2021,4,123401,212046
haryana,2021,4,122004,199804
haryana,2022,1,122001,465984
haryana,2022,1,121004,400283
haryana,2022,1,121003,321859
haryana,2022,1,121001,308144
haryana,2022,1,122006,255061
haryana,2022,1,122002,242575
haryana,2022,1,121102,239809
haryana,2022,1,124001,225735
haryana,2022,1,123401,225100
haryana,2022,1,122004,212387
haryana,2022,2,122001,490709
haryana,2022,2,121004,422488
haryana,2022,2,121003,339295
haryana,2022,2,121001,324650
haryana,2022,2,122006,268387
haryana,2022,2,122002,255084
haryana,2022,2,121102,253094
haryana,2022,2,124001,237736
haryana,2022,2,123401,237454
haryana,2022,2,122004,224546
haryana,2022,3,122001,516313
haryana,2022,3,121004,445822
haryana,2022,3,121003,357581
haryana,2022,3,121001,341866
haryana,2022,3,122006,282229
haryana,2022,3,122002,267850
haryana,2022,3,121102,266955
haryana,2022,3,123401,250221
haryana,2022,3,124001,250178
haryana,2022,3,122004,237160
haryana,2022,4,122001,542209
haryana,2022,4,121004,468607
haryana,2022,4,121003,376201
haryana,2022,4,121001,358891
haryana,2022,4,122006,296184
haryana,2022,4,122002,280688
haryana,2022,4,121102,279801
haryana,2022,4,124001,262578
haryana,2022,4,123401,262455
haryana,2022,4,122004,249924
himachal-pradesh,2018,1,173205,21409
himachal-pradesh,2018,1,174101,10157
himachal-pradesh,2018,1,173025,6327
himachal-pradesh,2018,1,175131,4677
himachal-pradesh,2018,1,171001,4527
himachal-pradesh,2018,1,173212,4335
himachal-pradesh,2018,1,175001,3744
himachal-pradesh,2018,1,176001,2951
himachal-pradesh,2018,1,176061,2940
himachal-pradesh,2018,1,174303,2912
himachal-pradesh,2018,2,173205,29254
himachal-pradesh,2018,2,174101,13908
himachal-pradesh,2018,2,173025,8719
himachal-pradesh,2018,2,175131,6220
himachal-pradesh,2018,2,173212,5964
himachal-pradesh,2018,2,171001,5918
himachal-pradesh,2018,2,175001,4890
himachal-pradesh,2018,2,174303,4234
himachal-pradesh,2018,2,176001,4023
himachal-pradesh,2018,2,176061,4020
himachal-pradesh,2018,3,173205,37149
himachal-pradesh,2018,3,174101,17987
himachal-pradesh,2018,3,173025,11142
himachal-pradesh,2018,3,173212,7941
himachal-pradesh,2018,3,175131,7758
himachal-pradesh,2018,3,171001,7505
himachal-pradesh,2018,3,175001,6192
himachal-pradesh,2018,3,174303,5563
himachal-pradesh,2018,3,176001,5268
himachal-pradesh,2018,3,176061,5008
himachal-pradesh,2018,4,173205,46448
himachal-pradesh,2018,4,174101,22954
himachal-pradesh,2018,4,173025,14237
himachal-pradesh,2018,4,173212,10405
himachal-pradesh,2018,4,175131,9879
himachal-pradesh,2018,4,171001,9492
himachal-pradesh,2018,4,175001,7597
himachal-pradesh,2018,4,174303,6982
himachal-pradesh,2018,4,176001,6667
himachal-pradesh,2018,4,173001,6284
himachal-pradesh,2019,1,173205,56637
himachal-pradesh,2019,1,174101,28081
himachal-pradesh,2019,1,173025,17415
himachal-pradesh,2019,1,173212,12770
himachal-pradesh,2019,1,175131,11959
himachal-pradesh,2019,1,171001,11430
himachal-pradesh,2019,1,175001,9174
himachal-pradesh,2019,1,174303,8340
himachal-pradesh,2019,1,176001,8058
himachal-pradesh,2019,1,173001,7691
himachal-pradesh,2019,2,173205,63870
himachal-pradesh,2019,2,174101,31906
himachal-pradesh,2019,2,173025,19851
himachal-pradesh,2019,2,173212,15049
himachal-pradesh,2019,2,175131,14034
himachal-pradesh,2019,2,171001,13320
himachal-pradesh,2019,2,175001,10832
himachal-pradesh,2019,2,176001,9780
himachal-pradesh,2019,2,174303,9747
himachal-pradesh,2019,2,176061,9130
himachal-pradesh,2019,3,173205,70222
himachal-pradesh,2019,3,174101,35428
himachal-pradesh,2019,3,173025,22094
himachal-pradesh,2019,3,173212,17220
himachal-pradesh,2019,3,175131,15731
himachal-pradesh,2019,3,171001,14882
himachal-pradesh,2019,3,175001,12394
himachal-pradesh,2019,3,176001,11173
himachal-pradesh,2019,3,174303,10978
himachal-pradesh,2019,3,171003,10399
himachal-pradesh,2019,4,173205,77412
himachal-pradesh,2019,4,174101,39379
himachal-pradesh,2019,4,173025,24538
himachal-pradesh,2019,4,173212,19051
himachal-pradesh,2019,4,175131,17472
himachal-pradesh,2019,4,171001,16323
himachal-pradesh,2019,4,175001,13750
himachal-pradesh,2019,4,176001,12379
himachal-pradesh,2019,4,174303,12230
himachal-pradesh,2019,4,176061,11618
himachal-pradesh,2020,1,173205,85023
himachal-pradesh,2020,1,174101,43696
himachal-pradesh,2020,1,173025,27182
himachal-pradesh,2020,1,173212,20947
himachal-pradesh,2020,1,175131,19230
himachal-pradesh,2020,1,171001,17895
himachal-pradesh,2020,1,175001,15177
himachal-pradesh,2020,1,176001,14023
himachal-pradesh,2020,1,174303,13586
himachal-pradesh,2020,1,176310,13081
himachal-pradesh,2020,2,173205,93348
himachal-pradesh,2020,2,174101,48771
himachal-pradesh,2020,2,173025,30216
himachal-pradesh,2020,2,173212,22621
himachal-pradesh,2020,2,175131,20572
himachal-pradesh,2020,2,171001,19328
himachal-pradesh,2020,2,175001,16849
himachal-pradesh,2020,2,176001,15644
himachal-pradesh,2020,2,174303,15168
himachal-pradesh,2020,2,176310,14833
himachal-pradesh,2020,3,173205,101524
himachal-pradesh,2020,3,174101,53414
himachal-pradesh,2020,3,173025,33220
himachal-pradesh,2020,3,173212,24316
himachal-pradesh,2020,3,175131,22105
himachal-pradesh,2020,3,171001,20882
himachal-pradesh,2020,3,175001,18324
himachal-pradesh,2020,3,176001,17152
himachal-pradesh,2020,3,174303,16548
himachal-pradesh,2020,3,176310,16421
himachal-pradesh,2020,4,173205,110995
himachal-pradesh,2020,4,174101,58396
himachal-pradesh,2020,4,173025,36256
himachal-pradesh,2020,4,173212,26251
himachal-pradesh,2020,4,175131,24257
himachal-pradesh,2020,4,171001,22628
himachal-pradesh,2020,4,175001,19932
himachal-pradesh,2020,4,176001,18553
himachal-pradesh,2020,4,176310,18098
himachal-pradesh,2020,4,174303,17862
himachal-pradesh,2021,1,173205,120028
himachal-pradesh,2021,1,174101,63010
himachal-pradesh,2021,1,173025,39145
himachal-pradesh,2021,1,173212,28099
himachal-pradesh,2021,1,175131,26308
himachal-pradesh,2021,1,171001,24282
himachal-pradesh,2021,1,175001,21401
himachal-pradesh,2021,1,176001,19889
himachal-pradesh,2021,1,176310,19502
himachal-pradesh,2021,1,174303,19161
himachal-pradesh,2021,2,173205,128445
himachal-pradesh,2021,2,174101,67535
himachal-pradesh,2021,2,173025,41910
himachal-pradesh,2021,2,173212,30003
himachal-pradesh,2021,2,175131,28068
himachal-pradesh,2021,2,171001,25888
himachal-pradesh,2021,2,175001,22836
himachal-pradesh,2021,2,176001,21257
himachal-pradesh,2021,2,176310,20908
himachal-pradesh,2021,2,174303,20508
himachal-pradesh,2021,3,173205,138260
himachal-pradesh,2021,3,174101,72710
himachal-pradesh,2021,3,173025,45026
himachal-pradesh,2021,3,173212,32132
himachal-pradesh,2021,3,175131,30015
himachal-pradesh,2021,3,171001,27667
himachal-pradesh,2021,3,175001,24453
himachal-pradesh,2021,3,176001,22876
himachal-pradesh,2021,3,176310,22418
himachal-pradesh,2021,3,174303,22067
himachal-pradesh,2021,4,173205,148059
himachal-pradesh,2021,4,174101,77954
himachal-pradesh,2021,4,173025,48141
himachal-pradesh,2021,4,173212,34260
himachal-pradesh,2021,4,175131,31988
himachal-pradesh,2021,4,171001,29456
himachal-pradesh,2021,4,175001,26040
himachal-pradesh,2021,4,176001,24421
himachal-pradesh,2021,4,176310,23938
himachal-pradesh,2021,4,174303,23494
himachal-pradesh,2022,1,173205,157444
himachal-pradesh,2022,1,174101,83008
himachal-pradesh,2022,1,173025,51122
himachal-pradesh,2022,1,173212,36295
himachal-pradesh,2022,1,175131,33781
himachal-pradesh,2022,1,171001,31090
himachal-pradesh,2022,1,175001,27584
himachal-pradesh,2022,1,176001,25946
himachal-pradesh,2022,1,176310,25418
himachal-pradesh,2022,1,174303,24940
himachal-pradesh,2022,2,173205,166449
himachal-pradesh,2022,2,174101,87920
himachal-pradesh,2022,2,173025,54009
himachal-pradesh,2022,2,173212,38203
himachal-pradesh,2022,2,175131,35511
himachal-pradesh,2022,2,171001,32684
himachal-pradesh,2022,2,175001,29069
himachal-pradesh,2022,2,176001,27332
himachal-pradesh,2022,2,176310,26787
himachal-pradesh,2022,2,174303,26283
himachal-pradesh,2022,3,173205,175904
himachal-pradesh,2022,3,174101,92820
himachal-pradesh,2022,3,173025,56931
himachal-pradesh,2022,3,173212,40204
himachal-pradesh,2022,3,175131,37302
himachal-pradesh,2022,3,171001,34261
himachal-pradesh,2022,3,175001,30499
himachal-pradesh,2022,3,176001,28749
himachal-pradesh,2022,3,176310,28132
himachal-pradesh,2022,3,174303,27631
himachal-pradesh,2022,4,173205,185427
himachal-pradesh,2022,4,174101,97287
himachal-pradesh,2022,4,173025,59665
himachal-pradesh,2022,4,173212,42153
himachal-pradesh,2022,4,175131,38954
himachal-pradesh,2022,4,171001,35912
himachal-pradesh,2022,4,175001,31959
himachal-pradesh,2022,4,176001,30045
himachal-pradesh,2022,4,176310,29369
himachal-pradesh,2022,4,174303,28849
jammu-&-kashmir,2018,1,182101,5269
jammu-&-kashmir,2018,1,193201,5007
jammu-&-kashmir,2018,1,180001,4190
jammu-&-kashmir,2018,1,192231,3395
jammu-&-kashmir,2018,1,180005,3065
jammu-&-kashmir,2018,1,190001,2944
jammu-&-kashmir,2018,1,180020,2936
jammu-&-kashmir,2018,1,192301,2818
jammu-&-kashmir,2018,1,180012,2709
jammu-&-kashmir,2018,1,180004,2652
jammu-&-kashmir,2018,2,193201,7986
jammu-&-kashmir,2018,2,182101,7438
jammu-&-kashmir,2018,2,180001,5723
jammu-&-kashmir,2018,2,192231,4802
jammu-&-kashmir,2018,2,180005,4422
jammu-&-kashmir,2018,2,190001,4375
jammu-&-kashmir,2018,2,193121,4365
jammu-&-kashmir,2018,2,191111,4273
jammu-&-kashmir,2018,2,180020,4135
jammu-&-kashmir,2018,2,192301,3898
jammu-&-kashmir,2018,3,182101,9601
jammu-&-kashmir,2018,3,193201,9032
jammu-&-kashmir,2018,3,180001,7476
jammu-&-kashmir,2018,3,192231,5979
jammu-&-kashmir,2018,3,190001,5943
jammu-&-kashmir,2018,3,180005,5879
jammu-&-kashmir,2018,3,180020,5517
jammu-&-kashmir,2018,3,180012,5263
jammu-&-kashmir,2018,3,191111,5198
jammu-&-kashmir,2018,3,193121,5135
jammu-&-kashmir,2018,4,182101,12478
jammu-&-kashmir,2018,4,193201,10528
jammu-&-kashmir,2018,4,180001,9527
jammu-&-kashmir,2018,4,190001,7532
jammu-&-kashmir,2018,4,180005,7450
jammu-&-kashmir,2018,4,192231,7241
jammu-&-kashmir,2018,4,180020,7223
jammu-&-kashmir,2018,4,180012,6736
jammu-&-kashmir,2018,4,180004,6478
jammu-&-kashmir,2018,4,181133,6469
jammu-&-kashmir,2019,1,182101,14885
jammu-&-kashmir,2019,1,193201,12289
jammu-&-kashmir,2019,1,180001,11156
jammu-&-kashmir,2019,1,192231,9231
jammu-&-kashmir,2019,1,190001,8932
jammu-&-kashmir,2019,1,180005,8654
jammu-&-kashmir,2019,1,180020,8424
jammu-&-kashmir,2019,1,191111,8024
jammu-&-kashmir,2019,1,180012,7868
jammu-&-kashmir,2019,1,181133,7825
jammu-&-kashmir,2019,2,182101,17029
jammu-&-kashmir,2019,2,193201,14189
jammu-&-kashmir,2019,2,180001,13015
jammu-&-kashmir,2019,2,192231,10950
jammu-&-kashmir,2019,2,190001,10288
jammu-&-kashmir,2019,2,180005,10139
jammu-&-kashmir,2019,2,180020,9908
jammu-&-kashmir,2019,2,191111,9583
jammu-&-kashmir,2019,2,180012,9196
jammu-&-kashmir,2019,2,181133,9169
jammu-&-kashmir,2019,3,182101,17993
jammu-&-kashmir,2019,3,193201,14355
jammu-&-kashmir,2019,3,180001,13902
jammu-&-kashmir,2019,3,192231,11203
jammu-&-kashmir,2019,3,190001,10800
jammu-&-kashmir,2019,3,180005,10724
jammu-&-kashmir,2019,3,180020,10547
jammu-&-kashmir,2019,3,180012,9751
jammu-&-kashmir,2019,3,181133,9744
jammu-&-kashmir,2019,3,191111,9704
jammu-&-kashmir,2019,4,182101,18455
jammu-&-kashmir,2019,4,193201,14382
jammu-&-kashmir,2019,4,180001,14240
jammu-&-kashmir,2019,4,192231,11233
jammu-&-kashmir,2019,4,190001,10986
jammu-&-kashmir,2019,4,180005,10954
jammu-&-kashmir,2019,4,180020,10919
jammu-&-kashmir,2019,4,180012,10065
jammu-&-kashmir,2019,4,181133,10023
jammu-&-kashmir,2019,4,191111,9753
jammu-&-kashmir,2020,1,182101,20047
jammu-&-kashmir,2020,1,180001,15358
jammu-&-kashmir,2020,1,193201,15255
jammu-&-kashmir,2020,1,192231,12168
jammu-&-kashmir,2020,1,180020,11937
jammu-&-kashmir,2020,1,180005,11815
jammu-&-kashmir,2020,1,190001,11750
jammu-&-kashmir,2020,1,181133,11049
jammu-&-kashmir,2020,1,180012,10825
jammu-&-kashmir,2020,1,191111,10439
jammu-&-kashmir,2020,2,182101,22972
jammu-&-kashmir,2020,2,180001,17564
jammu-&-kashmir,2020,2,193201,16682
jammu-&-kashmir,2020,2,180020,13753
jammu-&-kashmir,2020,2,192231,13474
jammu-&-kashmir,2020,2,180005,13447
jammu-&-kashmir,2020,2,190001,12915
jammu-&-kashmir,2020,2,181133,12861
jammu-&-kashmir,2020,2,180012,11985
jammu-&-kashmir,2020,2,191111,11722
jammu-&-kashmir,2020,3,182101,25681
jammu-&-kashmir,2020,3,180001,19818
jammu-&-kashmir,2020,3,193201,18089
jammu-&-kashmir,2020,3,180020,15552
jammu-&-kashmir,2020,3,180005,15175
jammu-&-kashmir,2020,3,192231,14748
jammu-&-kashmir,2020,3,181133,14610
jammu-&-kashmir,2020,3,190001,14402
jammu-&-kashmir,2020,3,180012,13333
jammu-&-kashmir,2020,3,184121,13160
jammu-&-kashmir,2020,4,182101,28888
jammu-&-kashmir,2020,4,180001,22613
jammu-&-kashmir,2020,4,193201,20269
jammu-&-kashmir,2020,4,180020,17601
jammu-&-kashmir,2020,4,180005,17328
jammu-&-kashmir,2020,4,192231,16498
jammu-&-kashmir,2020,4,181133,16439
jammu-&-kashmir,2020,4,190001,16265
jammu-&-kashmir,2020,4,180012,14882
jammu-&-kashmir,2020,4,184121,14784
jammu-&-kashmir,2021,1,182101,31390
jammu-&-kashmir,2021,1,180001,24595
jammu-&-kashmir,2021,1,193201,22099
jammu-&-kashmir,2021,1,180020,19151
jammu-&-kashmir,2021,1,180005,18879
jammu-&-kashmir,2021,1,192231,17958
jammu-&-kashmir,2021,1,181133,17860
jammu-&-kashmir,2021,1,190001,17690
jammu-&-kashmir,2021,1,180012,16221
jammu-&-kashmir,2021,1,184121,16051
jammu-&-kashmir,2021,2,182101,33659
jammu-&-kashmir,2021,2,180001,26276
jammu-&-kashmir,2021,2,193201,23642
jammu-&-kashmir,2021,2,180020,20467
jammu-&-kashmir,2021,2,180005,20198
jammu-&-kashmir,2021,2,192231,19265
jammu-&-kashmir,2021,2,181133,19148
jammu-&-kashmir,2021,2,190001,18895
jammu-&-kashmir,2021,2,180012,17346
jammu-&-kashmir,2021,2,184121,17237
jammu-&-kashmir,2021,3,182101,36192
jammu-&-kashmir,2021,3,180001,28186
jammu-&-kashmir,2021,3,193201,25344
jammu-&-kashmir,2021,3,180020,21927
jammu-&-kashmir,2021,3,180005,21649
jammu-&-kashmir,2021,3,192231,20723
jammu-&-kashmir,2021,3,181133,20600
jammu-&-kashmir,2021,3,190001,20246
jammu-&-kashmir,2021,3,184121,18662
jammu-&-kashmir,2021,3,180012,18569
jammu-&-kashmir,2021,4,182101,38671
jammu-&-kashmir,2021,4,180001,30020
jammu-&-kashmir,2021,4,193201,27105
jammu-&-kashmir,2021,4,180020,23401
jammu-&-kashmir,2021,4,180005,23128
jammu-&-kashmir,2021,4,192231,22118
jammu-&-kashmir,2021,4,181133,22005
jammu-&-kashmir,2021,4,190001,21611
jammu-&-kashmir,2021,4,184121,20002
jammu-&-kashmir,2021,4,180012,19767
jammu-&-kashmir,2022,1,182101,41063
jammu-&-kashmir,2022,1,180001,31758
jammu-&-kashmir,2022,1,193201,28829
jammu-&-kashmir,2022,1,180020,24799
jammu-&-kashmir,2022,1,180005,24442
jammu-&-kashmir,2022,1,192231,23555
jammu-&-kashmir,2022,1,181133,23359
jammu-&-kashmir,2022,1,190001,22898
jammu-&-kashmir,2022,1,184121,21297
jammu-&-kashmir,2022,1,180012,20947
jammu-&-kashmir,2022,2,182101,43312
jammu-&-kashmir,2022,2,180001,33417
jammu-&-kashmir,2022,2,193201,30410
jammu-&-kashmir,2022,2,180020,26109
jammu-&-kashmir,2022,2,180005,25723
jammu-&-kashmir,2022,2,192231,24821
jammu-&-kashmir,2022,2,181133,24618
jammu-&-kashmir,2022,2,190001,24126
jammu-&-kashmir,2022,2,184121,22450
jammu-&-kashmir,2022,2,180012,22048
jammu-&-kashmir,2022,3,182101,45610
jammu-&-kashmir,2022,3,180001,35165
jammu-&-kashmir,2022,3,193201,31990
jammu-&-kashmir,2022,3,180020,27497
jammu-&-kashmir,2022,3,180005,27083
jammu-&-kashmir,2022,3,192231,26129
jammu-&-kashmir,2022,3,181133,25935
jammu-&-kashmir,2022,3,190001,25369
jammu-&-kashmir,2022,3,184121,23655
jammu-&-kashmir,2022,3,180012,23216
jammu-&-kashmir,2022,4,182101,47853
jammu-&-kashmir,2022,4,180001,36869
jammu-&-kashmir,2022,4,193201,33394
jammu-&-kashmir,2022,4,180020,28871
